ProductID,Name,Platform,PlatformID,Year,Genre,GenreID,Publisher,PublisherID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12043,Sprint Cars: Road to Knoxville,PS2,12042,2005,Racing,12042,THQ,12042,0.03,0.03,0,0.01,0.07
12044,Shrek's Carnival Craze Party Games,PS2,12043,2008,Misc,12043,Activision,12043,0.03,0.03,0,0.01,0.07
12045,Real Time Conflict: Shogun Empires,DS,12044,2005,Strategy,12044,Namco Bandai Games,12044,0.06,0,0,0,0.07
12046,Dream Dance & Cheer,Wii,12045,2009,Misc,12045,Zoo Games,12045,0.06,0,0,0,0.07
12047,Silpheed: The Lost Planet,PS2,12046,2000,Shooter,12046,Swing! Entertainment,12046,0.03,0.03,0,0.01,0.07
12048,Enemy Front,PS3,12047,2014,Shooter,12047,City Interactive,12047,0.01,0.05,0,0.01,0.07
12049,Assassin's Creed: Rogue,PC,12048,2015,Action,12048,Ubisoft,12048,0.04,0.02,0,0.01,0.07
12050,Billy's Boot Camp: Wii de Enjoy Diet!,Wii,12049,2011,Sports,12049,Rocket Company,12049,0,0,0.07,0,0.07
12051,Spartan: Total Warrior,GC,12050,2005,Action,12050,Sega,12050,0.05,0.01,0,0,0.07
12052,Pitfall: The Lost Expedition,XB,12051,2004,Platform,12051,Activision,12051,0.05,0.01,0,0,0.07
12053,Fantastic Four,PS,12052,1997,Action,12052,Acclaim Entertainment,12052,0.04,0.03,0,0,0.07
12054,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,12053,2007,Adventure,12053,Alchemist,12053,0,0,0.07,0,0.07
12055,Tournament of Legends,Wii,12054,2010,Fighting,12054,Sega,12054,0.04,0.02,0,0.01,0.07
12056,Xbox Live Arcade Unplugged Volume 1,X360,12055,2006,Misc,12055,Microsoft Game Studios,12055,0.05,0.01,0,0.01,0.07
12057,River City Ransom EX,GBA,12056,2004,Action,12056,Atlus,12056,0.05,0.02,0,0,0.07
12058,San Goku Shi Taisen Ten,DS,12057,2008,Strategy,12057,Sega,12057,0,0,0.07,0,0.07
12059,Generator Rex: Agent of Providence,DS,12058,2011,Action,12058,Activision,12058,0.05,0.01,0,0.01,0.07
12060,Dynasty Warriors 8: Empires,XOne,12059,2014,Action,12059,Tecmo Koei,12059,0.04,0.02,0,0.01,0.07
12061,Fairy Tail: Zelef Kakusei,PSP,12060,2012,Action,12060,Unknown,12060,0,0,0.07,0,0.07
12062,Strike Point,PS,12061,1996,Simulation,12061,Elite,12061,0.04,0.03,0,0,0.07
12063,Crazy Taxi 2,DC,12062,2001,Racing,12062,Sega,12062,0,0,0.07,0,0.07
12064,Dragon Slayer: The Legend of Heroes,SNES,12063,1992,Role-Playing,12063,Epoch,12063,0,0,0.07,0,0.07
12065,Tank! Tank! Tank!,WiiU,12064,2012,Action,12064,Namco Bandai Games,12064,0.02,0.01,0.05,0,0.07
12066,My Horse & Me: Riding for Gold,DS,12065,2008,Sports,12065,Atari,12065,0.05,0.01,0,0.01,0.07
12067,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,12066,1993,Action,12066,Capcom,12066,0,0,0.07,0,0.07
12068,Command & Conquer 3: Tiberium Wars,PC,12067,2007,Strategy,12067,Electronic Arts,12067,0,0.06,0,0.01,0.07
12069,Tom and Jerry in War of the Whiskers,GC,12068,2003,Fighting,12068,NewKidCo,12068,0.05,0.01,0,0,0.07
12070,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,12069,2010,Role-Playing,12069,Namco Bandai Games,12069,0,0,0.07,0,0.07
12071,Famicom Mini: Wrecking Crew,GBA,12070,2004,Puzzle,12070,Nintendo,12070,0,0,0.07,0,0.07
12072,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,12071,2014,Action,12071,Nippon Columbia,12071,0,0,0.07,0,0.07
12073,Divinity: Original Sin,XOne,12072,2015,Role-Playing,12072,Focus Home Interactive,12072,0.04,0.02,0,0.01,0.07
12074,Suzumiya Haruhi no Gekidou,Wii,12073,2009,Adventure,12073,Kadokawa Shoten,12073,0,0,0.07,0,0.07
12075,Classic Action: Devilish,DS,12074,2005,Misc,12074,505 Games,12074,0.06,0,0,0,0.07
12076,Jackass the Game DS,DS,12075,2008,Action,12075,Empire Interactive,12075,0.06,0,0,0.01,0.07
12077,Space Hulk: Vengeance of the Blood Angels,PS,12076,1995,Shooter,12076,Electronic Arts,12076,0.04,0.03,0,0,0.07
12078,Toy Soldiers: War Chest,PS4,12077,2015,Action,12077,Ubisoft,12077,0.06,0,0,0.01,0.07
12079,Robot Alchemic Drive,PS2,12078,2002,Action,12078,Enix Corporation,12078,0.03,0.03,0,0.01,0.07
12080,Motor Toon Grand Prix (Japan),PS,12079,1994,Racing,12079,Sony Computer Entertainment,12079,0,0,0.06,0,0.07
12081,Dino Master: Dig Discover Duel,DS,12080,2005,Strategy,12080,Majesco Entertainment,12080,0.06,0,0,0,0.07
12082,Ken to Mahou to Gakuen Mono. 3,PS3,12081,2010,Role-Playing,12081,Acquire,12081,0,0,0.07,0,0.07
12083,Hikaru no Go: Heian Gensou Ibunroku,PS,12082,2002,Adventure,12082,Konami Digital Entertainment,12082,0,0,0.06,0,0.07
12084,Godzilla (2014),PS3,12083,2014,Action,12083,Namco Bandai Games,12083,0,0.01,0.06,0,0.07
12085,Dynasty Warriors DS: Fighter's Battle,DS,12084,2007,Action,12084,Tecmo Koei,12084,0.04,0,0.03,0,0.07
12086,Samurai Shodown,NG,12085,1993,Fighting,12085,SNK,12085,0,0,0.07,0,0.07
12087,OverBlood 2,PS,12086,1998,Action,12086,Evolution Games,12086,0,0,0.06,0,0.07
12088,Fighter Maker 2,PS2,12087,2002,Fighting,12087,Enterbrain,12087,0.03,0.03,0,0.01,0.07
12089,Lifeline,PS2,12088,2003,Adventure,12088,Sony Computer Entertainment,12088,0.03,0.03,0,0.01,0.07
12090,Dragon Valor,PS,12089,1999,Role-Playing,12089,Sony Computer Entertainment,12089,0.04,0.03,0,0,0.07
12091,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,12090,2002,Role-Playing,12090,Gust,12090,0,0,0.07,0,0.07
12092,NHL 2005,GC,12091,2004,Sports,12091,Electronic Arts,12091,0.05,0.01,0,0,0.07
12093,Midway Arcade Treasures 3,GC,12092,2005,Misc,12092,Midway Games,12092,0.05,0.01,0,0,0.07
12094,Moshi Monsters: Katsuma Unleashed,3DS,12093,2013,Action,12093,Activision,12093,0.03,0.04,0,0,0.07
12095,Firefighter F.D.18,PS2,12094,2004,Action,12094,Konami Digital Entertainment,12094,0.03,0.03,0,0.01,0.07
12096,Resident Evil 5,PC,12095,2009,Action,12095,Capcom,12095,0.01,0.04,0,0.01,0.07
12097,Secret Files: Tunguska,Wii,12096,2008,Adventure,12096,Koch Media,12096,0.05,0.02,0,0.01,0.07
12098,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,12097,2008,Adventure,12097,Tecmo Koei,12097,0,0,0.07,0,0.07
12099,Pro Yaky? Spirits 2014,PSV,12098,2014,Sports,12098,Konami Digital Entertainment,12098,0,0,0.07,0,0.07
12100,Mega Man X4,SAT,12099,1997,Action,12099,Capcom,12099,0,0,0.07,0,0.07
12101,Family Trainer: Treasure Adventure,Wii,12100,2010,Sports,12100,Namco Bandai Games,12100,0,0.06,0,0.01,0.07
12102,GRID 2,PC,12101,2013,Racing,12101,Codemasters,12101,0,0.06,0,0.01,0.07
12103,Power Pro GB,GB,12102,1998,Sports,12102,Konami Digital Entertainment,12102,0,0,0.07,0,0.07
12104,Sudoku Fever,GBA,12103,2006,Puzzle,12103,Take-Two Interactive,12103,0.05,0.02,0,0,0.07
12105,Grand Ages: Medieval,PS4,12104,2015,Strategy,12104,Kalypso Media,12104,0,0.05,0.01,0.01,0.07
12106,The Putter Golf,PS,12105,2001,Sports,12105,D3Publisher,12105,0.04,0.03,0,0,0.07
12107,Monster High: New Ghoul in School,PS3,12106,2015,Action,12106,Little Orbit,12106,0,0.06,0,0.01,0.07
12108,The Powerpuff Girls: Relish Rampage,GC,12107,2002,Action,12107,BAM! Entertainment,12107,0.05,0.01,0,0,0.07
12109,Super Real Mahjong Graffiti,SAT,12108,1995,Misc,12108,Seta Corporation,12108,0,0,0.07,0,0.07
12110,Alan Wake,PC,12109,2012,Action,12109,Nordic Games,12109,0,0.06,0,0.01,0.07
12111,Ninja Warriors,SNES,12110,1993,Action,12110,Titus,12110,0,0,0.07,0,0.07
12112,Army Men: RTS,GC,12111,2004,Strategy,12111,Global Star,12111,0.05,0.01,0,0,0.07
12113,Zettai Onkan Otoda Master,DS,12112,2007,Role-Playing,12112,Hudson Soft,12112,0,0,0.07,0,0.07
12114,Basketball Hall of Fame Ultimate Hoops Challenge,Wii,12113,2010,Sports,12113,Zoo Games,12113,0.06,0,0,0,0.07
12115,Dragoneer's Aria,PSP,12114,2007,Role-Playing,12114,Tecmo Koei,12114,0.02,0,0.05,0,0.07
12116,TigerShark,PS,12115,1997,Simulation,12115,GT Interactive,12115,0.04,0.03,0,0,0.07
12117,Lost Heroes 2,3DS,12116,2015,Action,12116,Namco Bandai Games,12116,0,0,0.07,0,0.07
12118,Norse by Norsewest: The Return of the Lost Vikings,PS,12117,1997,Action,12117,Interplay,12117,0.04,0.03,0,0,0.07
12119,Just Dance: Disney Party 2,XOne,12118,2015,Action,12118,Ubisoft,12118,0.05,0.01,0,0.01,0.07
12120,N+,DS,12119,2007,Platform,12119,Atari,12119,0.06,0,0,0,0.07
12121,Sega Soccer Slam,GC,12120,2002,Sports,12120,Sega,12120,0.05,0.01,0,0,0.07
12122,Obscure,PS2,12121,2004,Adventure,12121,Microids,12121,0.03,0.03,0,0.01,0.07
12123,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,12122,2008,Role-Playing,12122,Takara Tomy,12122,0,0,0.07,0,0.07
12124,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,12123,2007,Action,12123,Kadokawa Shoten,12123,0,0,0.07,0,0.07
12125,Mario Tennis,Wii,12124,2010,Sports,12124,Nintendo,12124,0,0.06,0,0.01,0.07
12126,Cartoon Network: Punch Time Explosion XL,PS3,12125,2011,Fighting,12125,Crave Entertainment,12125,0.06,0,0,0,0.07
12127,DefCon 5,PS,12126,1995,Shooter,12126,Psygnosis,12126,0.04,0.03,0,0,0.07
12128,Lost in Blue 2,DS,12127,2007,Adventure,12127,Konami Digital Entertainment,12127,0.01,0.01,0.05,0,0.07
12129,Build-A-Bear Workshop: Friendship Valley,Wii,12128,N/A,Misc,12128,Unknown,12128,0.06,0,0,0,0.07
12130,Secret Service: Ultimate Sacrifice,PS2,12129,2008,Action,12129,Activision,12129,0.03,0.03,0,0.01,0.07
12131,Alex Rider: Stormbreaker,DS,12130,N/A,Action,12130,THQ,12130,0.06,0,0,0,0.07
12132,Deep Labyrinth,DS,12131,2006,Action,12131,505 Games,12131,0.06,0,0,0,0.07
12133,Tropix,DS,12132,2008,Puzzle,12132,Capcom,12132,0.06,0,0,0,0.07
12134,Nichibeikan Pro Yakyuu: Final League,PS2,12133,2002,Sports,12133,SquareSoft,12133,0,0,0.07,0,0.07
12135,Resident Evil 6,PS4,12134,2016,Shooter,12134,Capcom,12134,0.05,0,0,0.01,0.07
12136,Hammerin' Hero,PSP,12135,2008,Action,12135,Irem Software Engineering,12135,0.06,0,0,0.01,0.07
12137,Yoostar on MTV,X360,12136,N/A,Misc,12136,Unknown,12136,0.06,0,0,0,0.07
12138,Spawn: Armageddon,GC,12137,2003,Action,12137,Electronic Arts,12137,0.05,0.01,0,0,0.07
12139,God Hand,PS2,12138,2006,Action,12138,Capcom,12138,0,0,0.07,0,0.07
12140,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,12139,2006,Action,12139,505 Games,12139,0,0,0.07,0,0.07
12141,Challenge Me: Brain Puzzles 2,Wii,12140,2010,Puzzle,12140,O-Games,12140,0,0.06,0,0.01,0.07
12142,The Tale of Despereaux,DS,12141,2008,Platform,12141,Brash Entertainment,12141,0.06,0,0,0,0.07
12143,Legends of Wrestling II,GBA,12142,2002,Fighting,12142,Acclaim Entertainment,12142,0.05,0.02,0,0,0.07
12144,Tony Hawk's Pro Skater 5,X360,12143,2015,Sports,12143,Activision,12143,0.06,0,0,0.01,0.07
12145,Fatal Fury: Battle Archives Volume 2,PS2,12144,2007,Fighting,12144,SNK Playmore,12144,0.03,0.03,0,0.01,0.07
12146,Jurassic Park: Operation Genesis,XB,12145,2003,Simulation,12145,Konami Digital Entertainment,12145,0.05,0.01,0,0,0.07
12147,Transformer: Rise of the Dark Spark (3DS),3DS,12146,2014,Role-Playing,12146,Activision,12146,0.05,0.01,0,0.01,0.07
12148,Freddi Fish: Kelp Seed Mystery,Wii,12147,2008,Adventure,12147,Majesco Entertainment,12147,0.06,0,0,0,0.07
12149,Ragnarok: Hikari to Yami no Koujo,PSP,12148,2011,Role-Playing,12148,GungHo,12148,0.02,0,0.05,0,0.07
12150,FIFA Soccer 06,GBA,12149,2005,Sports,12149,Electronic Arts,12149,0.05,0.02,0,0,0.07
12151,RedCard 20-03,PS2,12150,2002,Sports,12150,Midway Games,12150,0.03,0.03,0,0.01,0.07
12152,James Bond 007: Blood Stone,DS,12151,2010,Shooter,12151,Activision,12151,0.05,0.01,0,0,0.07
12153,Imagine: Gymnast,DS,12152,2008,Simulation,12152,Ubisoft,12152,0.05,0.01,0,0,0.07
12154,Kanji Sonomama DS Rakubiki Jiten,DS,12153,2006,Misc,12153,Nintendo,12153,0,0,0.07,0,0.07
12155,Future Tactics: The Uprising,PS2,12154,2004,Strategy,12154,Crave Entertainment,12154,0.03,0.03,0,0.01,0.07
12156,Driver: Parallel Lines,XB,12155,2006,Racing,12155,Atari,12155,0.05,0.01,0,0,0.07
12157,Cities XL 2012,PC,12156,2011,Strategy,12156,Focus Home Interactive,12156,0.01,0.05,0,0.01,0.07
12158,Pipe Mania,PSP,12157,2008,Puzzle,12157,Empire Interactive,12157,0.06,0,0,0.01,0.07
12159,everGirl,GBA,12158,2005,Adventure,12158,THQ,12158,0.05,0.02,0,0,0.07
12160,Heroes Phantasia,PSP,12159,2012,Role-Playing,12159,Namco Bandai Games,12159,0,0,0.07,0,0.07
12161,Prince of Persia: The Fallen King,DS,12160,2008,Action,12160,Ubisoft,12160,0.06,0.01,0,0.01,0.07
12162,Jewels of the Ages,DS,12161,2011,Puzzle,12161,City Interactive,12161,0.03,0.03,0,0.01,0.07
12163,The Book of Unwritten Tales 2,PS4,12162,2015,Adventure,12162,Nordic Games,12162,0,0.06,0,0.01,0.07
12164,Batman: Rise of Sin Tzu,GBA,12163,2003,Action,12163,Ubisoft,12163,0.05,0.02,0,0,0.07
12165,Chuugaku Eitango Target 1800 DS,DS,12164,2006,Misc,12164,IE Institute,12164,0,0,0.07,0,0.07
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,12165,2015,Action,12165,FuRyu,12165,0,0,0.07,0,0.07
12167,World Racing,XB,12166,2003,Racing,12166,TDK Mediactive,12166,0.05,0.01,0,0,0.07
12168,Major League Baseball 2K10,PSP,12167,2010,Sports,12167,Take-Two Interactive,12167,0.06,0,0,0,0.07
12169,Penguins of Madagascar,3DS,12168,2014,Action,12168,Namco Bandai Games,12168,0,0.06,0,0,0.07
12170,Disney's Party,GBA,12169,2003,Misc,12169,Hudson Entertainment,12169,0.05,0.02,0,0,0.07
12171,Rapala Pro Bass Fishing 2010,PSP,12170,2010,Sports,12170,Activision,12170,0.06,0,0,0.01,0.07
12172,X-Men: The Official Game,GBA,12171,2006,Action,12171,Activision,12171,0.05,0.02,0,0,0.07
12173,Dreamer Series: Pop Star,DS,12172,2009,Misc,12172,Tivola,12172,0.04,0.02,0,0.01,0.07
12174,Card Games,PS,12173,2000,Misc,12173,D3Publisher,12173,0.04,0.03,0,0,0.07
12175,My Amusement Park,DS,12174,2010,Misc,12174,Scholastic Inc.,12174,0.06,0,0,0,0.07
12176,Mega Man: Battle & Chase,PS,12175,1997,Racing,12175,Capcom,12175,0,0,0.06,0,0.07
12177,Winning Post 7 2010,PS3,12176,2010,Sports,12176,Tecmo Koei,12176,0,0,0.07,0,0.07
12178,R-Type Command,PSP,12177,2007,Strategy,12177,Rising Star Games,12177,0.05,0,0.01,0.01,0.07
12179,Age of Empires III: The Asian Dynasties,PC,12178,2007,Strategy,12178,Microsoft Game Studios,12178,0,0.05,0,0.01,0.07
12180,Destrega,PS,12179,1998,Fighting,12179,Sony Computer Entertainment,12179,0.04,0.03,0,0,0.07
12181,Dungeon Maker II: The Hidden War,PSP,12180,2007,Role-Playing,12180,Global A Entertainment,12180,0.06,0,0,0.01,0.07
12182,The Final Round,PS,12181,1996,Sports,12181,Konami Digital Entertainment,12181,0.04,0.03,0,0,0.07
12183,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,12182,2011,Strategy,12182,Tecmo Koei,12182,0,0,0.07,0,0.07
12184,Transformer: Rise of the Dark Spark,WiiU,12183,2014,Action,12183,Activision,12183,0.05,0.01,0,0.01,0.07
12185,MAPLUS: Portable Navi,PSP,12184,2006,Misc,12184,Edia,12184,0,0,0.07,0,0.07
12186,Rayman Arena,XB,12185,N/A,Racing,12185,Unknown,12185,0.05,0.01,0,0,0.07
12187,Brain Quest: Grades 3 & 4,DS,12186,2008,Misc,12186,Electronic Arts,12186,0.06,0,0,0.01,0.07
12188,Petz: Hamsterz Bunch,PSP,12187,2009,Simulation,12187,Ubisoft,12187,0.06,0,0,0.01,0.07
12189,The King of Fighters 02/03,PS2,12188,2005,Fighting,12188,SNK,12188,0.03,0.03,0,0.01,0.07
12190,Kamen Rider: Dragon Knight,Wii,12189,2009,Fighting,12189,D3Publisher,12189,0.06,0,0,0,0.07
12191,Army Men: Green Rogue,PS,12190,2001,Action,12190,3DO,12190,0.04,0.02,0,0,0.07
12192,Centipede / Breakout / Warlords,GBA,12191,2005,Misc,12191,Zoo Digital Publishing,12191,0.05,0.02,0,0,0.07
12193,Lucian Bee's: Justice Yellow / Evil Violet,PS2,12192,2010,Adventure,12192,5pb,12192,0,0,0.07,0,0.07
12194,Sly 2: Band of Thieves,PS3,12193,2010,Platform,12193,Sony Computer Entertainment,12193,0,0.05,0,0.02,0.07
12195,Hyperdimension Neptunia Victory,PSV,12194,2014,Role-Playing,12194,Compile Heart,12194,0,0,0.07,0,0.07
12196,Armored Core: Nine Breaker,PS2,12195,2004,Simulation,12195,505 Games,12195,0.03,0.03,0,0.01,0.07
12197,Doraemon: Nobita no Shin Makai Daibouken DS,DS,12196,2007,Role-Playing,12196,Sega,12196,0,0,0.07,0,0.07
12198,SBK 2011: FIM Superbike World Championship,X360,12197,2011,Racing,12197,Black Bean Games,12197,0,0.06,0,0.01,0.07
12199,Fairy Fencer F: Advent Dark Force,PS4,12198,2015,Role-Playing,12198,Idea Factory International,12198,0.02,0,0.05,0,0.07
12200,Cabela's Big Game Hunter 2005 Adventures,GC,12199,2004,Sports,12199,Activision,12199,0.05,0.01,0,0,0.07
12201,Worms 3D,GC,12200,2003,Strategy,12200,Sega,12200,0.05,0.01,0,0,0.07
12202,Fantasy Aquarium World,Wii,12201,2009,Simulation,12201,Destineer,12201,0.06,0,0,0,0.07
12203,Monster Tale,DS,12202,2011,Platform,12202,Majesco Entertainment,12202,0.06,0,0,0,0.07
12204,Tokobot,PSP,12203,2005,Platform,12203,Take-Two Interactive,12203,0.06,0,0,0.01,0.07
12205,TRON: Evolution,PC,12204,2010,Action,12204,Disney Interactive Studios,12204,0.06,0,0,0,0.07
12206,Gambler Densetsu Tetsuya,PS2,12205,2001,Adventure,12205,Athena,12205,0,0,0.07,0,0.07
12207,The Guided Fate Paradox,PS3,12206,2013,Role-Playing,12206,Nippon Ichi Software,12206,0,0,0.06,0,0.07
12208,Bleach: Hanatareshi Yabou,PS2,12207,2006,Role-Playing,12207,Sony Computer Entertainment,12207,0,0,0.07,0,0.07
12209,Karaoke Revolution Party,XB,12208,2005,Misc,12208,Konami Digital Entertainment,12208,0.05,0.01,0,0,0.07
12210,Cold Stone Creamery: Scoop It Up,Wii,12209,2009,Misc,12209,Zoo Games,12209,0.06,0,0,0,0.07
12211,Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,12210,2006,Adventure,12210,Aria,12210,0,0,0.07,0,0.07
12212,Pandemonium 2,PS,12211,1997,Platform,12211,BMG Interactive Entertainment,12211,0.04,0.02,0,0,0.07
12213,MotorStorm RC,PSV,12212,2012,Racing,12212,Sony Computer Entertainment,12212,0,0.05,0,0.02,0.07
12214,National Geographic Challenge!,X360,12213,N/A,Misc,12213,Unknown,12213,0.06,0,0,0,0.07
12215,Fallout: Brotherhood of Steel,PS2,12214,2004,Role-Playing,12214,Avalon Interactive,12214,0.03,0.03,0,0.01,0.07
12216,Touch 'N' Play Collection,DS,12215,2010,Misc,12215,O-Games,12215,0.04,0.02,0,0.01,0.07
12217,Mayhem 3D,X360,12216,2011,Racing,12216,Evolved Games,12216,0.06,0,0,0,0.07
12218,One Piece: Unlimited World Red,WiiU,12217,2014,Action,12217,Namco Bandai Games,12217,0,0.04,0.02,0,0.07
12219,Parlor! Mini 2,SNES,12218,1996,Misc,12218,Nippon Telenet,12218,0,0,0.07,0,0.07
12220,Gundam Try Age SP,3DS,12219,2014,Strategy,12219,Namco Bandai Games,12219,0,0,0.07,0,0.07
12221,Top Gun,PS3,12220,2011,Simulation,12220,505 Games,12220,0.06,0,0,0.01,0.07
12222,Gunstar Super Heroes,GBA,12221,2005,Shooter,12221,Sega,12221,0.05,0.02,0,0,0.07
12223,Insecticide,DS,12222,2008,Action,12222,Gamecock,12222,0.06,0,0,0,0.07
12224,C: The Contra Adventure,PS,12223,1998,Shooter,12223,Konami Digital Entertainment,12223,0.04,0.02,0,0,0.07
12225,Interactive Storybook DS Series 1,DS,12224,2007,Misc,12224,Tommo,12224,0.06,0,0,0,0.07
12226,Frogger Advance: The Great Quest,GBA,12225,2002,Action,12225,Konami Digital Entertainment,12225,0.05,0.02,0,0,0.07
12227,Worms Forts: Under Siege,XB,12226,2004,Strategy,12226,Sega,12226,0.05,0.01,0,0,0.07
12228,Dream C Club,X360,12227,2009,Simulation,12227,D3Publisher,12227,0,0,0.07,0,0.07
12229,Pro Evolution Soccer 2015,PC,12228,2014,Sports,12228,Konami Digital Entertainment,12228,0,0.06,0,0.01,0.07
12230,Disney Infinity,PSV,12229,2013,Action,12229,Disney Interactive Studios,12229,0.05,0,0,0.02,0.07
12231,Pocky & Rocky with Becky,GBA,12230,2001,Shooter,12230,Altron,12230,0.05,0.02,0,0,0.07
12232,Full Spectrum Warrior: Ten Hammers,PS2,12231,2006,Strategy,12231,THQ,12231,0.03,0.02,0,0.01,0.07
12233,Streets of Rage 3,GEN,12232,1993,Action,12232,Sega,12232,0,0,0.07,0,0.07
12234,Chocolatier,DS,12233,2010,Misc,12233,Zoo Games,12233,0.06,0,0,0,0.07
12235,Cosmos Chaos!,DS,12234,2010,Misc,12234,Mentor Interactive,12234,0.06,0,0,0,0.07
12236,Lego Star Wars: The Force Awakens,3DS,12235,2016,Action,12235,Warner Bros. Interactive Entertainment,12235,0.02,0.04,0,0,0.07
12237,12-Sai. Honto no Kimochi,3DS,12236,2014,Adventure,12236,Happinet,12236,0,0,0.07,0,0.07
12238,"Warhammer 40,000: Squad Command",DS,12237,2007,Strategy,12237,THQ,12237,0.05,0.01,0,0.01,0.07
12239,Hasbro Family Game Night Fun Pack,X360,12238,2011,Misc,12238,Electronic Arts,12238,0.06,0,0,0,0.07
12240,Port Royale 3,X360,12239,N/A,Simulation,12239,Kalypso Media,12239,0.06,0,0,0,0.07
12241,Pro Yaky? Spirits 4,PS3,12240,2007,Sports,12240,Konami Digital Entertainment,12240,0,0,0.07,0,0.07
12242,Speed Racer,PS,12241,1996,Racing,12241,Tomy Corporation,12241,0.04,0.02,0,0,0.07
12243,NHL Hitz Pro,XB,12242,2003,Sports,12242,Midway Games,12242,0.05,0.01,0,0,0.07
12244,Walt Disney Pictures Presents Enchanted,DS,12243,2007,Platform,12243,Disney Interactive Studios,12243,0.04,0.01,0,0.01,0.07
12245,Cardfight!! Vanguard: Lock On Victory!!,3DS,12244,2014,Misc,12244,FuRyu,12244,0,0,0.07,0,0.07
12246,Jewel Quest IV: Heritage,DS,12245,2011,Puzzle,12245,iWin,12245,0,0.05,0,0.01,0.06
12247,Atelier Meruru: Alchemist of Arland 3,PSV,12246,2013,Role-Playing,12246,Gust,12246,0,0,0.06,0,0.06
12248,Hot Wheels: Burnin' Rubber,GBA,12247,2001,Racing,12247,THQ,12247,0.05,0.02,0,0,0.06
12249,Ojyousama Express,PS,12248,1998,Strategy,12248,Media Works,12248,0,0,0.06,0,0.06
12250,Jewel Link Chronicles: Mountains of Madness,DS,12249,N/A,Puzzle,12249,Avanquest,12249,0,0.06,0,0.01,0.06
12251,Chrysler Classic Racing,Wii,12250,2008,Racing,12250,Zoo Games,12250,0.06,0,0,0,0.06
12252,Wings of War,XB,12251,2004,Simulation,12251,Take-Two Interactive,12251,0.05,0.01,0,0,0.06
12253,Jam Sessions 2,DS,12252,2009,Misc,12252,Ubisoft,12252,0.06,0,0,0,0.06
12254,Orcs & Elves,DS,12253,2007,Role-Playing,12253,Electronic Arts,12253,0.06,0,0,0.01,0.06
12255,187: Ride or Die,XB,12254,2005,Racing,12254,Ubisoft,12254,0.05,0.01,0,0,0.06
12256,RPG Maker 3,PS2,12255,2004,Role-Playing,12255,Enterbrain,12255,0.03,0.02,0,0.01,0.06
12257,Zatch Bell! Mamodo Battles,GC,12256,2005,Fighting,12256,Namco Bandai Games,12256,0.05,0.01,0,0,0.06
12258,Motion Explosion!,X360,12257,2011,Misc,12257,505 Games,12257,0.05,0.01,0,0,0.06
12259,Genkai Tokki Monster Monpiece,PSV,12258,2013,Strategy,12258,Idea Factory,12258,0,0,0.06,0,0.06
12260,Desert Strike Advance,GBA,12259,2002,Simulation,12259,Electronic Arts,12259,0.05,0.02,0,0,0.06
12261,Kabuki Warriors,XB,12260,2001,Action,12260,Genki,12260,0.05,0.01,0,0,0.06
12262,Gradius Collection,PSP,12261,2006,Shooter,12261,Konami Digital Entertainment,12261,0.04,0,0.02,0,0.06
12263,Disney's Chicken Little: Ace In Action,DS,12262,2006,Shooter,12262,Disney Interactive Studios,12262,0.06,0,0,0,0.06
12264,IL-2 Sturmovik: Birds of Prey,DS,12263,2009,Simulation,12263,505 Games,12263,0.06,0,0,0,0.06
12265,Discworld,PS,12264,1994,Adventure,12264,Psygnosis,12264,0.04,0.02,0,0,0.06
12266,The LEGO Movie Videogame,PC,12265,2014,Action,12265,Warner Bros. Interactive Entertainment,12265,0.02,0.04,0,0.01,0.06
12267,Escape from Bug Island,Wii,12266,2006,Action,12266,Eidos Interactive,12266,0.04,0.01,0.01,0,0.06
12268,World Poker Tour,XB,12267,2005,Misc,12267,Take-Two Interactive,12267,0.05,0.01,0,0,0.06
12269,Pirates: The Legend of Black Kat,XB,12268,2002,Adventure,12268,Electronic Arts,12268,0.05,0.01,0,0,0.06
12270,Elite Forces: Unit 77,DS,12269,2009,Strategy,12269,Deep Silver,12269,0.06,0,0,0,0.06
12271,July,DC,12270,1998,Adventure,12270,Fortyfive,12270,0,0,0.06,0,0.06
12272,ESPN Winter X-Games: Snowboarding 2002,GBA,12271,2000,Sports,12271,Konami Digital Entertainment,12271,0.05,0.02,0,0,0.06
12273,Bleach: Versus Crusade,Wii,12272,2008,Fighting,12272,Sega,12272,0,0,0.06,0,0.06
12274,Kanon,DC,12273,2000,Adventure,12273,NEC Interchannel,12273,0,0,0.06,0,0.06
